Mean,Median,Mode,Max,Min,Std,Skewness,Kurtosis,Q1,Q3,IQR,ZCR_mean,ZCR_median,ZCR_std,ZCR_skewness,ZCR_kurtosis,RMSE_mean,RMSE_median,RMSE_std,RMSE_skewness,RMSE_kurtosis,Label
-2.03E-05,-0.000116644,-0.082094274,0.171114653,-0.151957527,0.027125593,0.4964265,5.02319395,-0.005842352,0.003264418,0.00910677,0.17932243,0.089355469,0.182811407,1.572716756,1.639944719,0.019158592,0.013979734,0.019073619,0.833576367,-0.538935469,Orang2_disgust
-1.92E-05,-0.000545362,-0.022293456,0.204902142,-0.163267195,0.02470303,1.035026753,8.290874321,-0.007350956,0.005367349,0.012718305,0.198726109,0.084472656,0.226996795,1.483160361,1.080954427,0.018822562,0.011865525,0.015949406,0.989542894,0.072437906,Orang2_disgust
-1.87E-05,-0.000427693,-0.037058629,0.142382249,-0.11176829,0.020144735,0.934621246,5.567588155,-0.007295316,0.005330316,0.012625633,0.168825733,0.0703125,0.211825796,1.85587688,2.287412447,0.016530594,0.013895975,0.011414823,0.365916844,-1.181858456,Orang2_disgust
-1.24E-05,-0.000292481,-0.029707778,0.137864113,-0.098473907,0.021846414,0.751187569,4.183983459,-0.008221849,0.005726638,0.013948488,0.137291541,0.068359375,0.193137164,2.516120975,5.008619324,0.018072451,0.016280234,0.012273267,0.305088829,-1.217474998,Orang2_disgust
-2.24E-05,-0.000214085,-0.031430282,0.258708119,-0.294911295,0.029280517,0.006583096,19.55242575,-0.00632947,0.003732631,0.010062101,0.1623012,0.084960938,0.197955148,2.142994292,3.52766794,0.020474751,0.013609334,0.020891942,1.373121557,1.248698028,Orang2_disgust
-2.48E-05,-0.000258013,-0.025823288,0.18614383,-0.153844357,0.02222353,0.747053071,6.878944127,-0.005947192,0.004489521,0.010436713,0.187172899,0.075683594,0.23893145,1.784481914,1.902672821,0.017014502,0.014383185,0.014259843,0.619989917,-0.548722226,Orang2_disgust
-2.32E-05,-0.000451117,-0.054944381,0.238700718,-0.192078322,0.027184095,0.562661429,4.969944269,-0.00942736,0.008350338,0.017777698,0.222788987,0.094726563,0.24725203,1.282595744,0.14095644,0.022335377,0.017131325,0.015295129,0.599374515,-0.604995461,Orang2_disgust
-2.22E-05,-0.00036195,-0.032074057,0.176211983,-0.212077975,0.025117422,0.785538033,7.189353269,-0.007669464,0.004375016,0.01204448,0.20320638,0.090576172,0.233513722,1.440993887,0.564701543,0.018994736,0.013772944,0.016360233,0.582930189,-0.822916344,Orang2_disgust
-2.37E-05,-0.000388301,-0.040487826,0.19216305,-0.195373207,0.029029263,0.652382287,4.558475977,-0.008950079,0.006773068,0.015723147,0.165727539,0.090087891,0.220753115,2.206479904,3.2874283,0.023371013,0.02124189,0.017216589,0.242821889,-1.412703553,Orang2_disgust
-2.14E-05,-0.000547436,-0.021920074,0.174317151,-0.14376159,0.027841456,0.843543729,5.082455979,-0.01098915,0.007339654,0.018328805,0.243770992,0.099609375,0.237122926,0.981847463,-0.368155269,0.022759343,0.020576559,0.015856903,0.469172012,-0.747383207,Orang2_disgust
-2.08E-05,-0.000270522,-0.056294397,0.175045535,-0.134170055,0.023020135,0.597384181,5.195565115,-0.007094297,0.005796692,0.012890988,0.193529813,0.092041016,0.229084962,1.51185089,0.929105856,0.018129861,0.016908729,0.014017257,0.534062453,-0.532174987,Orang2_disgust
-8.84E-06,-0.00040066,-0.068755493,0.175353706,-0.192379579,0.035243645,0.456625,3.129021767,-0.012324019,0.009268431,0.021592449,0.145707775,0.050292969,0.226507609,2.136420987,2.890426037,0.029181659,0.028726393,0.019495174,0.159979967,-1.315287147,Orang2_disgust
-1.61E-05,-0.000272206,-0.066187307,0.167433679,-0.125727236,0.026527412,0.612853712,3.857596014,-0.009018414,0.006958039,0.015976453,0.168984549,0.083007813,0.223030303,2.009168431,2.661274936,0.021404238,0.019879261,0.015549729,0.280352573,-1.350905811,Orang2_disgust
-1.79E-05,-0.000165574,-0.013226852,0.169214815,-0.218389601,0.02407388,0.377332701,9.925226652,-0.006031736,0.004343484,0.010375221,0.181588772,0.092773438,0.220913126,1.710794511,1.618324626,0.017703671,0.011089483,0.016265184,0.865459742,-0.412713683,Orang2_disgust
-1.87E-05,-0.000403225,-0.021936856,0.161934435,-0.106732368,0.021301111,0.937808479,4.879873677,-0.008848649,0.006852473,0.015701122,0.214667426,0.078125,0.252452691,1.358812668,0.185472632,0.017770866,0.014977634,0.0116505,0.434583479,-0.815581919,Orang2_disgust
-1.85E-05,-0.00015067,-0.020448577,0.237006962,-0.158381075,0.026746314,0.598046024,7.027985964,-0.007154978,0.005001147,0.012156126,0.182981179,0.086669922,0.223976646,1.815331558,2.056767772,0.019681716,0.01298145,0.018067101,0.989767968,-0.153065665,Orang2_disgust
-1.88E-05,-0.000395212,-0.015308715,0.160144538,-0.126365915,0.023178546,0.847415972,5.600853561,-0.008136037,0.006000398,0.014136435,0.216164982,0.078857422,0.263747115,1.301588228,0.014730108,0.018712671,0.015354545,0.013560079,0.787705535,-0.078327526,Orang2_disgust
-2.49E-05,-0.00042934,-0.063182339,0.168377832,-0.114168458,0.026450589,0.749486752,3.948203112,-0.010992431,0.007587596,0.018580027,0.142221812,0.086425781,0.195578355,2.628689866,5.75052705,0.021740887,0.020982765,0.014872143,0.430432696,-0.578178493,Orang2_disgust
-1.89E-05,-0.000617801,-0.036388204,0.214997575,-0.157492787,0.026192255,0.486076446,4.593369214,-0.009355955,0.00863359,0.017989545,0.240889938,0.080078125,0.299093779,1.093447569,-0.616882458,0.021420725,0.014349936,0.015071168,0.737835737,-0.549678623,Orang2_disgust
-2.28E-05,-0.000186503,-0.034096338,0.257642806,-0.19362849,0.026045822,0.868057031,9.545986788,-0.00820931,0.005334386,0.013543696,0.178583163,0.0859375,0.210806297,1.920655453,2.426938746,0.019975523,0.017811498,0.016698951,0.967195984,0.864820951,Orang2_disgust
-1.81E-05,-0.000550786,-0.074522421,0.311176449,-0.249222741,0.03238415,0.612595683,6.498883989,-0.009034738,0.008183016,0.017217755,0.153826678,0.061767578,0.218820328,2.222120976,3.636411844,0.024803711,0.016558133,0.020613912,0.602059251,-0.849176028,Orang2_disgust
-2.26E-05,-9.13E-05,-0.036618695,0.160598785,-0.194668353,0.023177408,0.040086756,8.13784375,-0.00509658,0.003750783,0.008847363,0.197857356,0.068359375,0.245348688,1.321656783,0.13437259,0.016695444,0.010576654,0.015944337,0.984518638,0.487968141,Orang2_disgust
-1.91E-05,-0.000536667,-0.026633136,0.218395293,-0.197351158,0.026743969,0.623884268,5.400702569,-0.009362779,0.007177236,0.016540014,0.144416878,0.065429688,0.214750592,2.287775722,3.732661217,0.021223573,0.019411547,0.016076967,0.393790888,-1.147545534,Orang2_disgust
-2.33E-05,-0.000345531,-0.03832335,0.18140918,-0.138910845,0.025724603,0.796199235,5.50462562,-0.009536787,0.006102189,0.015638976,0.194326895,0.084716797,0.223144373,1.509898039,1.062691643,0.020228548,0.014790858,0.015848026,0.648087863,-0.746649935,Orang2_disgust
-2.53E-05,-0.000188274,-0.038337633,0.151081324,-0.106903449,0.021242632,0.776980096,4.806685722,-0.00772988,0.005761342,0.013491221,0.167353877,0.070556641,0.214091159,1.860190672,2.272756404,0.016960695,0.012406243,0.012691087,0.475296419,-1.011078479,Orang2_disgust
-2.13E-05,-0.000317636,-0.021816857,0.188652828,-0.142887443,0.025257276,0.791764482,5.057263653,-0.009217837,0.00688104,0.016098877,0.186129229,0.077148438,0.239449496,1.788607671,1.81911251,0.020139482,0.015037815,0.015159998,0.742416662,-0.382606588,Orang2_disgust
-2.21E-05,-0.000266441,-0.048273779,0.174193963,-0.156243756,0.025883019,0.425514051,4.365051363,-0.008256761,0.007004531,0.015261292,0.172459023,0.079833984,0.211158454,1.967066731,2.622181095,0.021106865,0.018057648,0.014859829,0.277871879,-1.307353189,Orang2_disgust
-1.35E-05,-0.000186307,-0.025445607,0.28658241,-0.223469362,0.026001396,0.820141936,11.68126182,-0.006760411,0.004942837,0.011703249,0.171251569,0.090332031,0.210329301,1.871238894,2.370718607,0.019102709,0.014642795,0.017630015,1.388705281,1.515287586,Orang2_disgust
-4.99E-06,-0.000500832,-0.030815132,0.185964748,-0.145409271,0.024763184,0.981016688,6.035423055,-0.00805191,0.005037771,0.013089681,0.143377976,0.060546875,0.219292676,2.430652129,4.313485783,0.019181248,0.014143542,0.015605666,0.672535143,-0.576436641,Orang2_disgust
-1.97E-05,-0.000203728,-0.072104514,0.175264359,-0.191084847,0.026995713,0.393163623,5.364538438,-0.005775386,0.004679997,0.010455383,0.147332209,0.063720703,0.213912805,2.279568418,3.77556472,0.020195635,0.013138618,0.017887387,0.540910405,-1.097137326,Orang2_disgust
-2.07E-05,-0.000235887,-0.054391727,0.31773442,-0.225472778,0.036478445,0.553048479,6.089611034,-0.009998168,0.007313843,0.017312011,0.157098788,0.069824219,0.210939817,2.117635627,3.226950315,0.026978683,0.020694418,0.02450894,0.967623241,0.099470548,Orang2_disgust
-2.16E-05,-0.000156444,-0.036061637,0.151329458,-0.168447599,0.024959618,0.494066705,6.975171203,-0.007156773,0.005252957,0.012409729,0.177169235,0.082519531,0.210740029,1.964241037,2.704604491,0.018753486,0.01356027,0.016320372,0.749993735,-0.57628072,Orang2_disgust
-2.37E-05,-0.000167545,-0.034440886,0.15895389,-0.148770705,0.025192956,0.508231495,5.312384168,-0.006847584,0.005698105,0.012545689,0.201488095,0.064453125,0.239733312,1.460832552,0.918124365,0.0189503,0.013761914,0.016438827,0.759566437,-0.59247633,Orang2_disgust
-1.86E-05,-0.000646008,-0.01436449,0.170322552,-0.128347367,0.02091736,1.253820731,8.097977508,-0.00743462,0.004718967,0.012153587,0.142075622,0.060546875,0.211133172,2.240497687,3.571032517,0.016318202,0.012311986,0.012997263,0.948613427,0.426055076,Orang2_disgust
-2.42E-05,-0.000305739,-0.052893322,0.189658761,-0.194957882,0.0279407,0.689439936,7.268500211,-0.007620977,0.004989289,0.012610266,0.220711263,0.107177734,0.246414992,1.383397413,0.299765272,0.021610131,0.015572789,0.017675024,0.646058819,-0.742424925,Orang2_disgust
-7.95E-06,-0.000220304,-0.066317871,0.164301604,-0.118711732,0.025136612,0.748815059,3.853964567,-0.010556487,0.007797585,0.018354072,0.188440394,0.063964844,0.242810311,1.616790125,1.102837775,0.021045132,0.01935352,0.01367935,0.395729222,-0.655540501,Orang2_disgust
-2.41E-05,-0.00025528,-0.024351653,0.147750616,-0.101431698,0.018897649,0.749930482,6.595243946,-0.0053058,0.004234415,0.009540215,0.259952799,0.098388672,0.260448941,0.932600689,-0.595712685,0.014539522,0.008766529,0.012039538,0.733748926,-0.786406652,Orang2_disgust
-1.82E-05,-0.000178708,-0.039243206,0.215394765,-0.174574301,0.028082816,0.697188678,6.41329261,-0.007138467,0.004991492,0.012129959,0.165025746,0.083984375,0.200233434,2.055040637,3.278185067,0.021155093,0.01339492,0.018435238,0.724052782,-0.618603775,Orang2_disgust
-2.13E-05,-0.000268692,-0.02105405,0.230213895,-0.133547753,0.025212623,0.915001126,6.851693132,-0.008917356,0.006858113,0.015775469,0.23362078,0.075439453,0.278669171,1.13402075,-0.48505137,0.02028361,0.016148368,0.014847152,0.74094939,-0.176274565,Orang2_disgust
-2.23E-05,-0.000106015,-0.06445431,0.224983186,-0.235752404,0.032795139,0.447746857,6.639112211,-0.007305868,0.005836069,0.013141937,0.22409446,0.103515625,0.240699009,1.391495767,0.577208399,0.023823651,0.015376136,0.022410721,0.844728424,-0.497154169,Orang2_disgust
-4.71E-06,-0.000304325,-0.071415305,0.304913938,-0.229120076,0.04566516,0.414059995,4.088310691,-0.014407887,0.012474043,0.02688193,0.165608724,0.059326172,0.225368799,1.877782734,2.126325819,0.035782706,0.029485419,0.028290793,0.819731626,-0.22854803,Orang2_disgust
-2.14E-05,-0.000711138,-0.039928436,0.129893944,-0.10510838,0.020480733,1.001091533,4.735931718,-0.008408529,0.006552075,0.014960604,0.136190518,0.057373047,0.213710543,2.39173528,4.213441407,0.017191069,0.016159669,0.011128872,0.406729226,-0.890972233,Orang2_disgust
-2.23E-05,-0.000179343,-0.006564408,0.176526964,-0.141095817,0.023144852,0.512057271,6.05672255,-0.005333516,0.004594425,0.009927942,0.19841477,0.076416016,0.246402234,1.392016389,0.411499897,0.016944055,0.011802278,0.015652847,0.755970876,-0.617264823,Orang2_disgust
-1.59E-05,-0.001162817,-0.050804138,0.228550762,-0.181541473,0.032353275,0.784781221,4.308295402,-0.011862432,0.009171859,0.021034291,0.131029601,0.047851563,0.219093507,2.433111358,4.339620868,0.02633171,0.021952929,0.018572383,0.35379623,-1.174721781,Orang2_disgust
-2.39E-05,-0.000270185,-0.020567682,0.173141092,-0.113292851,0.019702895,0.890408196,7.844829356,-0.005777736,0.004013828,0.009791564,0.24678052,0.095214844,0.276202357,1.050149448,-0.5760851,0.014729698,0.009051755,0.013083987,0.911907359,-0.035710338,Orang2_disgust
-2.03E-05,-0.000174258,-0.035617858,0.196794093,-0.239216954,0.028020212,0.478722525,5.89801277,-0.00793693,0.00645662,0.01439355,0.182185582,0.08984375,0.217445833,1.962234893,2.671785651,0.021696525,0.015015405,0.017623063,0.53766966,-1.067494054,Orang2_disgust
-1.90E-05,-0.000327224,-0.064408489,0.221249193,-0.183154657,0.027807398,0.73411599,7.210465129,-0.008090347,0.006231064,0.014321411,0.245271382,0.104003906,0.271743632,1.058503672,-0.595817974,0.021374751,0.013344573,0.017602656,0.682331064,-0.714447604,Orang2_disgust
-2.31E-05,-0.000400012,-0.018608429,0.143065378,-0.118706688,0.023415441,0.602450347,3.976769975,-0.008400502,0.006372631,0.014773132,0.199573396,0.093261719,0.221732726,1.478482204,0.925150109,0.019143175,0.019954469,0.0134794,0.34455125,-0.986653986,Orang2_disgust
-2.61E-05,-0.000255381,-0.035519142,0.145517707,-0.110641077,0.023130111,0.826241802,4.987471352,-0.007329956,0.004786381,0.012116337,0.16378163,0.083984375,0.212942073,2.016998822,2.896756717,0.017627833,0.012421526,0.014872174,0.627568083,-0.703386196,Orang2_disgust
-1.73E-05,-0.000267545,-0.048526525,0.213041827,-0.147410646,0.026104074,0.846767562,7.556893813,-0.00781606,0.006067883,0.013883943,0.143445166,0.081542969,0.202013898,2.562623682,5.111055763,0.02119937,0.017011316,0.015216104,0.43064633,-1.037627442,Orang2_disgust
-2.09E-05,-0.000337071,-0.070445463,0.199907422,-0.148155525,0.031387448,0.623005895,4.043834226,-0.009692007,0.008224267,0.017916274,0.192640516,0.08984375,0.239555371,1.518489856,0.813135344,0.025172187,0.021348793,0.018630523,0.262916024,-1.484035356,Orang2_disgust
-2.14E-05,-0.000160141,-0.074313879,0.160093129,-0.180356145,0.027806679,0.347995234,4.254804562,-0.0089489,0.007694942,0.016643842,0.199504984,0.082519531,0.239596312,1.629443833,1.500503513,0.021908162,0.017313879,0.017089382,0.475993783,-0.995830996,Orang2_disgust
-2.58E-05,-0.000359812,-0.019358536,0.178087801,-0.207282513,0.027665867,0.349634839,8.687111801,-0.008545086,0.006709367,0.015254453,0.133700284,0.070800781,0.205679322,2.539601355,4.924937407,0.020751823,0.017638713,0.018216975,1.330689073,1.341215571,Orang2_disgust
-1.98E-05,-0.000526677,-0.024438921,0.203123897,-0.181898609,0.026336731,0.43443954,7.351276613,-0.00928964,0.007777249,0.017066889,0.190848214,0.094482422,0.220435325,1.633125097,1.395316622,0.02144143,0.01901233,0.015156617,0.883699761,0.023666889,Orang2_disgust
-2.25E-05,-0.000497533,-0.026838694,0.23036024,-0.175281569,0.029529672,0.576840661,5.177564883,-0.009856034,0.008979025,0.018835059,0.134258564,0.055175781,0.210276717,2.507307052,4.828496481,0.023261007,0.017148692,0.018000897,0.751396547,-0.158997913,Orang2_disgust
-2.75E-05,-0.000186319,-0.017741522,0.18798703,-0.137314826,0.024544558,0.478187974,5.291485537,-0.006781894,0.006044212,0.012826106,0.164189533,0.078125,0.21292958,2.033693687,2.683350536,0.018640189,0.012220763,0.015867706,0.678290911,-0.84909303,Orang2_disgust
-2.17E-05,-0.000177263,-0.012916266,0.172880858,-0.144897997,0.026965747,0.638120348,4.894839762,-0.007929643,0.006262318,0.014191961,0.162264196,0.069824219,0.222043831,2.000846932,2.596411583,0.020940349,0.017917793,0.016900137,0.490653306,-0.970807441,Orang2_disgust
-6.99E-06,-0.000680036,0.042767383,0.20255293,-0.206310481,0.026033984,0.783019163,7.995613812,-0.008416233,0.006331165,0.014747398,0.226459704,0.090087891,0.265652583,1.230882788,-0.220835841,0.020184012,0.01591295,0.016344516,0.928801653,-0.147446443,Orang2_disgust
-1.93E-05,-0.001260612,-0.038972452,0.179698855,-0.098887444,0.02489911,0.970012952,4.345658222,-0.009684249,0.00675526,0.016439509,0.148019602,0.055664063,0.234741482,2.152683861,2.944075988,0.020290485,0.016940517,0.014313583,0.409397308,-1.189234046,Orang2_disgust
-1.81E-05,-0.001028388,-0.044486217,0.269127905,-0.231388032,0.036546133,1.03905931,7.500009226,-0.0112719,0.007538352,0.018810252,0.163933126,0.080078125,0.214259031,2.020494456,2.871158955,0.027859297,0.020259241,0.023625275,0.886008573,-0.133895976,Orang2_disgust
-2.30E-05,-0.000356292,-0.04152865,0.208347827,-0.233385861,0.032881204,0.322537857,5.548871371,-0.009100369,0.007750266,0.016850635,0.217280416,0.095703125,0.213334815,1.401179576,1.054901594,0.025408356,0.014553307,0.020823462,0.745150545,-0.725110884,Orang2_disgust
-2.01E-05,-0.000243188,-0.128597409,0.209007144,-0.168278962,0.035472453,0.574542564,4.840003745,-0.008589156,0.006883288,0.015472444,0.188578869,0.069824219,0.22702484,1.487553591,0.916206979,0.02645655,0.018973175,0.023594122,0.634322862,-0.90462303,Orang2_disgust
-1.82E-05,-0.001066146,-0.033350974,0.235592395,-0.15675801,0.026579307,1.06942652,6.663550099,-0.01053929,0.00779789,0.018337181,0.247746394,0.076416016,0.280138741,1.003811943,-0.759620824,0.022006543,0.017015312,0.014794646,0.87683723,-0.035881287,Orang2_disgust
-2.49E-05,-0.000497323,-0.045545317,0.140351087,-0.107532173,0.022676552,0.677845413,4.415871721,-0.007300771,0.005818155,0.013118926,0.191478291,0.055908203,0.258448746,1.458234344,0.47464714,0.017810877,0.011961378,0.013994644,0.510832421,-1.185213862,Orang2_disgust
-1.07E-05,-0.000273501,-0.063403457,0.211920828,-0.210670441,0.036614984,0.354171617,3.133369592,-0.011420123,0.010153729,0.021573852,0.16700083,0.075195313,0.226021384,2.056762961,2.733078178,0.028901208,0.022837861,0.022220768,0.290116418,-1.350707797,Orang2_disgust
-1.72E-05,-0.000140077,-0.020855386,0.211469084,-0.221087128,0.035362478,0.375849796,4.078198921,-0.009823553,0.007832909,0.017656462,0.179149943,0.074707031,0.227762444,1.771673124,1.659469355,0.027422568,0.023633681,0.022139763,0.544041498,-0.933322697,Orang2_disgust
-2.04E-05,-0.000285721,-0.042938016,0.205585361,-0.153681412,0.026631396,0.791150329,5.627535885,-0.008304908,0.004974528,0.013279435,0.194124042,0.103027344,0.205368563,1.721622081,1.763601813,0.020417299,0.014954971,0.017044643,0.753949701,-0.11776279,Orang2_disgust
-2.05E-05,-0.000519288,-0.071678653,0.227306604,-0.187286377,0.032497674,0.50436666,5.059994763,-0.009012058,0.007462198,0.016474256,0.146272479,0.063720703,0.220704348,2.29311453,3.660364499,0.02508207,0.017810095,0.020498099,0.672233927,-0.799333632,Orang2_disgust
-2.07E-05,-6.25E-05,-0.044556707,0.144809961,-0.107314914,0.020060604,0.650755624,6.350447532,-0.004541769,0.003285721,0.00782749,0.21485606,0.101074219,0.228541632,1.591339597,1.405558052,0.014642996,0.008015713,0.013646012,0.749807548,-0.677825194,Orang2_disgust
-2.12E-05,-0.000348475,-0.03380619,0.208520234,-0.191681832,0.027652288,0.839893241,6.491888601,-0.007999241,0.005790684,0.013789926,0.155951138,0.073974609,0.208849562,1.963526046,2.659633994,0.021239338,0.015021601,0.017704446,0.715101881,-0.576145995,Orang2_disgust
-1.73E-05,-0.000276121,-0.032152794,0.2753326,-0.214817286,0.045596819,0.300824243,3.66870879,-0.011838754,0.011067968,0.022906722,0.146529586,0.062988281,0.224385965,2.290662608,3.618431572,0.035169214,0.023409978,0.028995957,0.546322026,-1.180422215,Orang2_disgust
4.02E-05,-0.000260046,-0.032724649,0.246856645,-0.227480948,0.030375386,1.008177401,7.314931773,-0.011012081,0.007057667,0.018069748,0.184153837,0.086914063,0.226376289,1.730432663,1.583749036,0.023450218,0.016836597,0.019143116,0.964124111,-0.002523922,Orang2_disgust
-1.96E-05,-0.000423532,-0.012512224,0.178202182,-0.142657638,0.022194102,0.883366976,6.841569139,-0.008458557,0.006253129,0.014711686,0.155801669,0.056152344,0.229606694,2.030219163,2.56529211,0.017496681,0.014003556,0.013511113,0.969300478,0.570001712,Orang2_disgust
-1.85E-05,-0.000296025,-0.020620551,0.161934376,-0.184961274,0.026459189,0.556249212,5.875388178,-0.008360299,0.00652298,0.014883279,0.155795984,0.090576172,0.197508669,2.38107236,4.361867086,0.021354526,0.018112842,0.015560884,0.479341224,-0.801809368,Orang2_disgust
-2.15E-05,-0.000639896,-0.059150524,0.208761603,-0.1728414,0.028039925,0.911331403,5.744384585,-0.009983244,0.007748092,0.017731336,0.200833834,0.089355469,0.26705338,1.674701713,1.082108952,0.022221163,0.016477505,0.016906869,0.599664969,-0.983639959,Orang2_disgust
-2.46E-05,-9.79E-05,-0.077061236,0.159757286,-0.13832137,0.025663853,0.2738892,5.78132851,-0.006357462,0.006040857,0.012398319,0.276205842,0.111816406,0.270083061,0.898097365,-0.718293,0.019218056,0.0113682,0.01694127,0.933279943,-0.020563833,Orang2_disgust
-2.59E-05,-0.000451358,-0.030332644,0.120065629,-0.10094554,0.01865227,0.737272287,4.627139151,-0.007788272,0.005831816,0.013620088,0.196919389,0.069824219,0.258946833,1.493925535,0.501629457,0.015275585,0.011911287,0.010556183,0.599087391,-0.670221274,Orang2_disgust
-2.15E-05,-0.000361793,-0.021799367,0.17887941,-0.135146022,0.022728784,0.740108145,5.406662874,-0.007688826,0.005708176,0.013397002,0.173718683,0.048828125,0.251092236,1.646662476,1.080555887,0.017703667,0.013000706,0.014100025,0.618308139,-0.718043642,Orang2_disgust
-2.26E-05,-0.000504866,-0.038220923,0.14258486,-0.104459181,0.021764295,0.766437872,4.409489359,-0.008589196,0.00628701,0.014876205,0.147644043,0.061523438,0.220018713,2.255102436,3.600920204,0.017848518,0.016596235,0.012274281,0.469495657,-0.707473019,Orang2_disgust
-2.11E-05,-0.000365161,-0.030289162,0.116019309,-0.105488509,0.020364724,0.622994305,4.318750554,-0.006311274,0.005160484,0.011471758,0.166797779,0.058837891,0.220963825,1.734843733,1.768651188,0.015764019,0.01048341,0.012818228,0.541957493,-1.152569316,Orang2_disgust
-2.02E-05,-0.000182095,-0.043869823,0.169901177,-0.119463131,0.027198002,0.38764094,3.708596807,-0.007227491,0.006181482,0.013408973,0.167709213,0.071777344,0.227814752,1.872517863,1.991025998,0.021269966,0.016862636,0.016809788,0.452775361,-1.106853367,Orang2_disgust
-1.95E-05,-0.000166684,-0.033541277,0.143325895,-0.132218271,0.019237962,0.785037438,6.64155122,-0.005011841,0.003125467,0.008137308,0.219113991,0.103759766,0.234809468,1.507781374,0.884431212,0.014707428,0.010939585,0.012308938,0.548455032,-1.068467852,Orang2_disgust
-1.90E-05,-0.000443537,-0.024588618,0.221443743,-0.184673384,0.02953638,0.724828299,6.400891902,-0.010335051,0.007392527,0.017727578,0.161663187,0.082763672,0.233938768,2.074594707,2.641592433,0.023565151,0.019938823,0.017624084,0.885124429,-0.093582128,Orang2_disgust
-2.29E-05,-0.000145685,-0.079002395,0.218724012,-0.135677099,0.027287738,1.121539135,6.93083434,-0.007882512,0.00430184,0.012184352,0.17680801,0.101074219,0.197202246,2.131583662,3.502525814,0.020541307,0.017510734,0.017770715,0.621241159,-0.620386765,Orang2_disgust
-1.94E-05,-0.000115355,-0.065502077,0.252452374,-0.18013972,0.031563152,0.559636784,6.256397607,-0.008486572,0.007022704,0.015509276,0.262838429,0.085693359,0.284487395,0.897074555,-0.863200343,0.02342117,0.013483142,0.021135855,0.909473804,-0.125369306,Orang2_disgust
-2.04E-05,-8.21E-05,-0.034524005,0.19452621,-0.268229306,0.028119152,0.356971235,5.941883717,-0.008586997,0.006452111,0.015039108,0.231736489,0.106933594,0.233742256,1.321768586,0.469056617,0.021871166,0.015842894,0.017602002,0.411572817,-1.146278916,Orang2_disgust
-2.40E-05,-0.000887525,-0.065569006,0.154019758,-0.104480825,0.020559907,0.881284306,6.296823196,-0.007489262,0.005546439,0.013035701,0.142304322,0.0625,0.210738087,2.255101031,3.574256516,0.016474156,0.013768463,0.012164253,0.854369169,-0.04842339,Orang2_disgust
-2.21E-05,-0.000317627,-0.038094074,0.185827315,-0.157260656,0.02303635,0.75024513,7.661915115,-0.006890862,0.005536755,0.012427618,0.274876417,0.107421875,0.278668955,0.857076127,-0.901938178,0.017664859,0.010350709,0.014702512,0.756610188,-0.4080166,Orang2_disgust
-2.88E-06,-0.000509468,-0.04368104,0.184665591,-0.184620589,0.028589096,0.60990104,4.469250407,-0.010785098,0.007873094,0.018658193,0.176178264,0.0703125,0.23059278,1.792245755,1.730877696,0.023162739,0.0182284,0.016676173,0.377485189,-1.176873327,Orang2_disgust
-2.29E-05,-0.000172009,-0.047732577,0.272762477,-0.217681631,0.036248878,0.546171155,6.333625368,-0.009486248,0.00714544,0.016631688,0.165366164,0.078613281,0.225846995,2.125698856,3.060950558,0.02674328,0.019612778,0.024237134,0.90483604,-0.104375312,Orang2_disgust
-1.72E-05,-0.0004645,-0.021351993,0.212665856,-0.152078897,0.02431592,1.492303308,11.28278011,-0.007693838,0.00475009,0.012443929,0.135693843,0.060058594,0.217701467,2.459112194,4.543304366,0.018288558,0.013598191,0.015997538,1.429387599,1.825548229,Orang2_disgust
-2.12E-05,-0.000647855,-0.024492031,0.235151634,-0.194170997,0.026507957,1.056473908,7.631780296,-0.00924158,0.006647708,0.015889289,0.143683938,0.067138672,0.201933517,2.381124905,4.492982038,0.020992016,0.01790412,0.016147919,0.766376124,-0.176563022,Orang2_disgust
-1.08E-05,-0.000365865,-0.030457679,0.214538723,-0.180404305,0.022812415,0.78536047,9.530864309,-0.008871379,0.00612548,0.014996859,0.155578613,0.0703125,0.216436758,2.224617281,3.52388097,0.018180227,0.014996314,0.013755022,1.218022357,1.390666519,Orang2_disgust
-2.15E-05,-0.000221341,-0.053760573,0.255170107,-0.192782879,0.031774089,0.634863119,6.719251331,-0.007295846,0.006097168,0.013393014,0.181991845,0.087646484,0.222382546,1.959489578,2.518647538,0.023222214,0.015192747,0.021665741,0.870815971,-0.384779606,Orang2_disgust
-1.98E-05,-0.000607257,-0.07730028,0.302740425,-0.167099163,0.038163301,0.595843049,3.117970631,-0.01254284,0.01097735,0.02352019,0.131995656,0.05078125,0.208757979,2.443362778,4.524142337,0.030868936,0.026861306,0.022364469,0.260761708,-1.391533064,Orang2_disgust
-1.99E-05,-0.000279137,-0.016599955,0.190303653,-0.176820979,0.023905741,0.62237024,7.933322281,-0.007021994,0.005060055,0.012082049,0.200047597,0.095703125,0.217608562,1.415118687,0.842256347,0.017985625,0.012377397,0.015655749,0.926352473,-0.131489078,Orang2_disgust
-2.00E-05,-0.000420662,-0.049818888,0.147188604,-0.129502773,0.028805384,0.561978955,3.331155458,-0.009897889,0.007608797,0.017506686,0.121666371,0.062011719,0.185507386,2.729239051,6.020381759,0.023179077,0.020054366,0.016963627,0.326708172,-1.197350399,Orang2_disgust
